,,99508.0,,,,,,,,,,,,,,,,,,,,,,
,,99509.0,,,,,,,,,,,,,,,,,,,,,,
,,99610.0,,,,,,,,,,,,,,,,,,,,,,
,,99611.0,,,,,,,,,,,,,,,,,,,,,,
,,99612.0,,,,,,,,,,,,,,,,,,,,,,
,,99613.0,,,,,,,,,,,,,,,,,,,,,,
,,99614.0,,,,,,,,,,,,,,,,,,,,,,
,,99700.0,,,,,,,,,,,,,,,,,,,,,,
,,99809.0,,,,,,,,,,,,,,,,,,,,,,
,,99810.0,,,,,,,,,,,,,,,,,,,,,,
,,99830.0,,,,,,,,,,,,,,,,,,,,,,
,,99839.0,,,,,,,,,,,,,,,,,,,,,,
,,99841.0,,,,,,,,,,,,,,,,,,,,,,
,,99842.0,,,,,,,,,,,,,,,,,,,,,,
,,99843.0,,,,,,,,,,,,,,,,,,,,,,
,,99845.0,,,,,,,,,,,,,,,,,,,,,,
,,99846.0,,,,,,,,,,,,,,,,,,,,,,
,,99850.0,,,,,,,,,,,,,,,,,,,,,,
,,99870.0,,,,,,,,,,,,,,,,,,,,,,
,,99890.0,,,,,,,,,,,,,,,,,,,,,,
,,99895.0,,,,,,,,,,,,,,,,,,,,,,
,,99896.0,,,,,,,,,,,,,,,,,,,,,,
,,99900.0,,,,,,,,,,,,,,,,,,,,,,
,,99909.0,,,,,,,,,,,,,,,,,,,,,,
,,99910.0,,,,,,,,,,,,,,,,,,,,,,
,,99920.0,,,,,,,,,,,,,,,,,,,,,,
,,,99930.0,,,,,,,,,,,,,,,,,,,,,
,,,100400.0,,,,,,,,,,,,,,,,,,,,,
,,,100410.0,,,,,,,,,,,,,,,,,,,,,
,,,100970.0,,,,,,,,,,,,,,,,,,,,,
,,,100973.0,,,,,,,,,,,,,,,,,,,,,
,,,101000.0,,,,,,,,,,,,,,,,,,,,,
,,,101001.0,,,,,,,,,,,,,,,,,,,,,
,,,101002.0,,,,,,,,,,,,,,,,,,,,,
,,,101003.0,,,,,,,,,,,,,,,,,,,,,
,,,101004.0,,,,,,,,,,,,,,,,,,,,,
,,,101005.0,,,,,,,,,,,,,,,,,,,,,
,,,101006.0,,,,,,,,,,,,,,,,,,,,,
,,,101008.0,,,,,,,,,,,,,,,,,,,,,
,,,102000.0,,,,,,,,,,,,,,,,,,,,,
,,,102001.0,,,,,,,,,,,,,,,,,,,,,
,,,102002.0,,,,,,,,,,,,,,,,,,,,,
,,,102003.0,,,,,,,,,,,,,,,,,,,,,
,,,102020.0,,,,,,,,,,,,,,,,,,,,,
,,,102028.0,,,,,,,,,,,,,,,,,,,,,
,,,102029.0,,,,,,,,,,,,,,,,,,,,,
,,,102030.0,,,,,,,,,,,,,,,,,,,,,
,,,102031.0,,,,,,,,,,,,,,,,,,,,,
,,,102032.0,,,,,,,,,,,,,,,,,,,,,
,,,102033.0,,,,,,,,,,,,,,,,,,,,,
,,,102034.0,,,,,,,,,,,,,,,,,,,,,
,,,102035.0,,,,,,,,,,,,,,,,,,,,,
,,,102200.0,,,,,,,,,,,,,,,,,,,,,
,,,102210.0,,,,,,,,,,,,,,,,,,,,,
,,,102220.0,,,,,,,,,,,,,,,,,,,,,
,,,102400.0,,,,,,,,,,,,,,,,,,,,,
,,,102410.0,,,,,,,,,,,,,,,,,,,,,
,,,102500.0,,,,,,,,,,,,,,,,,,,,,
,,,102600.0,,,,,,,,,,,,,,,,,,,,,
,,,102610.0,,,,,,,,,,,,,,,,,,,,,
,,,102620.0,,,,,,,,,,,,,,,,,,,,,
,,,102621.0,,,,,,,,,,,,,,,,,,,,,
,,,102622.0,,,,,,,,,,,,,,,,,,,,,
,,,102623.0,,,,,,,,,,,,,,,,,,,,,
,,,102624.0,,,,,,,,,,,,,,,,,,,,,
,,,102700.0,,,,,,,,,,,,,,,,,,,,,
,,,102800.0,,,,,,,,,,,,,,,,,,,,,
,,,102810.0,,,,,,,,,,,,,,,,,,,,,
,,,102820.0,,,,,,,,,,,,,,,,,,,,,
,,,104010.0,,,,,,,,,,,,,,,,,,,,,
,,,104200.0,,,,,,,,,,,,,,,,,,,,,
,,,107010.0,,,,,,,,,,,,,,,,,,,,,
,,,,343480.0,,,,,,,,,,,,,,,,,,,,
,,,,343660.0,,,,,,,,,,,,,,,,,,,,
,,,,343956.0,,,,,,,,,,,,,,,,,,,,
,,,,,350400.0,,,,,,,,,,,,,,,,,,,
,,,,,350610.0,,,,,,,,,,,,,,,,,,,
,,,,,350880.0,,,,,,,,,,,,,,,,,,,
,,,,,,356630.0,,,,,,,,,,,,,,,,,,
,,,,,,,705500.0,,,,,,,,,,,,,,,,,
,,,,,,,705510.0,,,,,,,,,,,,,,,,,
,,,,,,,705520.0,,,,,,,,,,,,,,,,,
,,,,,,,,1362990.0,,,,,,,,,,,,,,,,
,,,,,,,,,1392880.0,,,,,,,,,,,,,,,
,,,,,,,,,,1909160.0,,,,,,,,,,,,,,
,,,,,,,,,,,1946470.0,,,,,,,,,,,,,
,,,,,,,,,,,,1957002.0,,,,,,,,,,,,
,,,,,,,,,,,,,2918230.0,,,,,,,,,,,
,,,,,,,,,,,,,,3009740.0,,,,,,,,,,
,,,,,,,,,,,,,,,3097760.0,,,,,,,,,
,,,,,,,,,,,,,,,,3641500.0,,,,,,,,
,,,,,,,,,,,,,,,,3641740.0,,,,,,,,
,,,,,,,,,,,,,,,,3642120.0,,,,,,,,
,,,,,,,,,,,,,,,,,3670000.0,,,,,,,
,,,,,,,,,,,,,,,,,,3882280.0,,,,,,
,,,,,,,,,,,,,,,,,,,3919710.0,,,,,
,,,,,,,,,,,,,,,,,,,,3952040.0,,,,
,,,,,,,,,,,,,,,,,,,,3953620.0,,,,
,,,,,,,,,,,,,,,,,,,,,3971970.0,,,
,,,,,,,,,,,,,,,,,,,,,3972320.0,,,
,,,,,,,,,,,,,,,,,,,,,,3997100.0,,
,,,,,,,,,,,,,,,,,,,,,,3997720.0,,
,,,,,,,,,,,,,,,,,,,,,,,4011090.0,
,,,,,,,,,,,,,,,,,,,,,,,,4071250.0
